17.5,26.997,29.453,2311.2,26.242,24.796,24.23,24.041,24.01
18,27.186,29.201,2311.2,26.274,24.827,24.23,24.041,24.041
18.5,27.092,29.295,2311.2,26.337,24.859,24.23,24.073,24.01
19,26.966,29.673,2311.2,26.368,24.827,24.23,24.041,24.01
19.5,26.714,30.145,2311.2,26.4,24.89,24.23,24.041,24.01
20,26.714,30.303,2311.2,26.431,24.89,24.261,24.041,24.01
20.5,26.84,30.177,2311.2,26.494,24.89,24.23,24.073,24.041
21,27.029,29.893,2311.2,26.494,24.921,24.23,24.041,24.041
21.5,27.123,29.673,2311.2,26.557,24.921,24.261,24.073,24.01
22,27.092,29.799,2311.2,26.588,24.953,24.23,24.041,24.01
22.5,26.903,30.208,2311.2,26.62,24.984,24.261,24.041,23.978
23,26.746,30.618,2311.2,26.651,24.984,24.23,24.041,24.01
23.5,26.714,30.744,2311.2,26.683,25.016,24.23,24.041,24.01
24,26.84,30.586,2311.2,26.777,25.016,24.261,24.041,24.041
24.5,27.029,30.24,2311.2,26.777,25.047,24.261,24.041,24.01
25,27.123,30.145,2311.2,26.84,25.079,24.261,24.041,24.041
25.5,27.029,30.397,2311.2,26.872,25.079,24.293,24.041,24.01
26,26.809,30.838,2311.2,26.903,25.11,24.293,24.073,23.978
26.5,26.683,31.185,2311.2,26.966,25.142,24.261,24.073,24.01
27,26.746,31.185,2311.2,26.997,25.11,24.293,24.041,24.01
27.5,26.903,30.964,2311.2,27.06,25.173,24.293,24.041,24.01
28,27.092,30.681,2311.2,27.092,25.204,24.261,24.041,24.01
28.5,27.092,30.681,2311.2,27.123,25.204,24.293,24.041,24.01
29,26.934,31.027,2311.2,27.186,25.236,24.293,24.041,24.01
29.5,26.714,31.5,2311.2,27.218,25.236,24.293,24.041,23.978
30,26.651,31.689,2311.2,27.249,25.236,24.293,24.073,24.01
30.5,26.809,31.595,2311.2,27.312,25.299,24.293,24.073,24.01
31,26.966,31.311,2311.2,27.344,25.33,24.293,24.073,24.01
31.5,27.123,31.091,2311.2,27.375,25.33,24.293,24.041,23.978
32,27.092,31.185,2311.2,27.438,25.362,24.293,24.041,24.01
32.5,26.903,31.563,2311.2,27.469,25.393,24.293,24.041,24.01
33,26.683,32.004,2311.2,27.469,25.393,24.293,24.041,24.041
33.5,26.683,32.13,2311.2,27.564,25.425,24.293,24.041,24.01
34,26.809,31.973,2311.2,27.595,25.456,24.324,24.041,24.01
34.5,27.029,31.658,2311.2,27.627,25.456,24.324,24.041,24.01
35,27.155,31.532,2311.2,27.69,25.487,24.324,24.041,24.01
35.5,27.06,31.752,2311.2,27.721,25.519,24.293,24.041,23.978
36,26.809,32.193,2311.2,27.784,25.519,24.324,24.041,24.01
36.5,26.651,32.54,2311.2,27.816,25.519,24.324,24.041,24.01
37,26.714,32.54,2311.2,27.847,25.582,24.324,24.041,24.01
37.5,26.903,32.319,2311.2,27.879,25.613,24.324,24.041,24.01
38,27.06,32.036,2311.2,27.941,25.613,24.355,24.041,24.041
38.5,27.092,32.036,2311.2,27.973,25.676,24.324,24.041,24.01
39,26.934,32.319,2311.2,28.036,25.676,24.355,24.041,24.01
39.5,26.714,32.824,2311.2,28.099,25.708,24.355,24.041,24.041
40,26.62,33.044,2311.2,28.099,25.739,24.324,24.041,24.01
40.5,26.683,32.981,2311.2,28.162,25.739,24.324,24.041,24.01
41,26.872,32.729,2311.2,28.225,25.802,24.355,24.041,24.01
41.5,27.06,32.414,2311.2,28.256,25.771,24.387,24.041,24.01
42,27.06,32.509,2311.2,28.288,25.802,24.355,24.073,24.01
42.5,26.903,32.792,2311.2,28.351,25.833,24.355,24.041,24.01
43,26.714,33.265,2311.2,28.382,25.865,24.355,24.041,24.01
43.5,26.62,33.486,2311.2,28.414,25.896,24.355,24.073,24.01
44,26.746,33.36,2311.2,28.477,25.928,24.387,24.041,24.01
44.5,26.934,33.076,2311.2,28.508,25.928,24.387,24.073,24.01
45,27.06,32.824,2311.2,28.571,25.959,24.387,24.041,24.041
45.5,27.029,32.918,2311.2,28.603,25.991,24.387,24.073,24.01
46,26.872,33.297,2311.2,28.634,26.022,24.418,24.041,24.041
46.5,26.651,33.77,2311.2,28.697,26.022,24.387,24.041,24.01
47,26.62,33.927,2311.2,28.728,26.054,24.387,24.041,24.01
47.5,26.714,33.801,2311.2,28.76,26.117,24.387,24.041,24.01
48,26.934,33.486,2311.2,28.823,26.117,24.387,24.041,24.01
48.5,27.092,33.265,2311.2,28.854,26.148,24.418,24.041,24.01
49,27.029,33.423,2311.2,28.917,26.179,24.418,24.041,24.01
49.5,26.809,33.801,2311.2,28.949,26.211,24.45,24.073,24.01
50,26.651,34.211,2311.2,28.98,26.211,24.45,24.073,24.01
50.5,26.651,34.306,2311.2,29.012,26.242,24.418,24.073,24.01
51,26.809,34.117,2311.2,29.043,26.274,24.45,24.041,24.01
51.5,26.997,33.833,2311.2,29.138,26.305,24.45,24.041,24.01
52,27.092,33.675,2311.2,29.201,26.337,24.45,24.041,24.01
52.5,26.966,33.927,2311.2,29.232,26.368,24.481,24.041,23.978
53,26.777,34.369,2311.2,29.264,26.4,24.45,24.041,24.01
53.5,26.651,34.716,2311.2,29.295,26.431,24.45,24.073,24.01
54,26.714,34.684,2311.2,29.327,26.431,24.481,24.041,24.01
54.5,26.903,34.432,2311.2,29.39,26.463,24.481,24.041,24.01
55,27.06,34.117,2311.2,29.453,26.494,24.481,24.041,24.01
55.5,27.06,34.18,2311.2,29.484,26.525,24.481,24.041,24.01
56,26.903,34.495,2311.2,29.547,26.525,24.481,24.073,24.01
56.5,26.683,34.937,2311.2,29.547,26.588,24.513,24.041,24.01
57,26.651,35.094,2311.2,29.61,26.588,24.513,24.041,24.01
57.5,26.746,34.968,2311.2,29.642,26.62,24.513,24.041,24.01
58,26.966,34.716,2311.2,29.705,26.651,24.544,24.073,24.041
58.5,27.092,34.463,2311.2,29.736,26.683,24.513,24.041,24.01
59,26.997,34.653,2311.2,29.799,26.683,24.513,24.041,24.01
59.5,26.84,35,2311.2,29.831,26.714,24.544,24.041,24.01
60,26.683,35.41,2311.2,29.893,26.746,24.544,24.041,24.01
60.5,26.683,35.441,2311.2,29.893,26.809,24.544,24.073,24.041
61,26.809,35.221,2311.2,29.956,26.84,24.544,24.041,24.01
61.5,27.029,34.937,2311.2,29.988,26.872,24.544,24.073,24.01
62,27.092,34.905,2311.2,30.051,26.872,24.576,24.041,23.978
62.5,26.934,35.157,2311.2,30.082,26.903,24.576,24.041,24.01
63,26.746,35.568,2311.2,30.145,26.934,24.576,24.041,24.01
63.5,26.62,35.82,2311.2,30.145,26.966,24.576,24.073,24.01
64,26.777,35.694,2311.2,30.208,26.997,24.544,24.041,24.01
64.5,26.966,35.41,2311.2,30.271,26.997,24.576,24.073,24.01
65,27.092,35.189,2311.2,30.271,27.06,24.576,24.041,24.01
65.5,27.029,35.315,2311.2,30.334,27.029,24.607,24.073,24.01
66,26.84,35.662,2311.2,30.366,27.092,24.607,24.041,24.01
66.5,26.651,36.104,2311.2,30.429,27.123,24.638,24.041,24.041
67,26.683,36.167,2311.2,30.46,27.155,24.638,24.041,24.01
67.5,26.84,35.946,2311.2,30.492,27.155,24.638,24.041,24.01
68,27.029,35.631,2311.2,30.555,27.218,24.638,24.073,24.01
68.5,27.06,35.568,2311.2,30.586,27.249,24.67,24.041,24.01
69,26.903,35.82,2311.2,30.649,27.249,24.67,24.041,24.041
69.5,26.714,36.262,2311.2,30.649,27.312,24.67,24.041,23.978
70,26.62,36.514,2311.2,30.681,27.312,24.67,24.073,24.01
70.5,26.714,36.42,2311.2,30.712,27.344,24.67,24.041,24.01
71,26.934,36.167,2311.2,30.775,27.375,24.701,24.041,24.01
71.5,27.123,35.852,2311.2,30.838,27.406,24.701,24.041,24.01
72,27.06,35.915,2311.2,30.87,27.438,24.701,24.041,24.01
72.5,26.872,36.23,2311.2,30.964,27.469,24.701,24.041,23.978
73,26.683,36.704,2311.2,30.964,27.501,24.733,24.073,24.01
73.5,26.651,36.861,2311.2,30.996,27.501,24.733,24.041,24.01
74,26.777,36.704,2311.2,31.027,27.564,24.733,24.041,24.01
74.5,26.966,36.42,2311.2,31.091,27.564,24.733,24.041,24.01
75,27.123,36.167,2311.2,31.122,27.595,24.764,24.073,24.01
75.5,27.029,36.356,2311.2,31.154,27.627,24.733,24.041,24.01
76,26.872,36.735,2311.2,31.217,27.658,24.764,24.041,24.01
76.5,26.714,37.114,2311.2,31.217,27.69,24.796,24.041,24.01
77,26.714,37.146,2311.2,31.248,27.721,24.764,24.073,24.01
77.5,26.84,36.925,2311.2,31.28,27.784,24.796,24.073,23.978
78,27.06,36.577,2311.2,31.374,27.784,24.796,24.041,24.01
78.5,27.123,36.514,2311.2,31.374,27.816,24.796,24.041,24.01
79,27.029,36.735,2311.2,31.437,27.847,24.827,24.041,24.01
79.5,26.809,37.146,2311.2,31.469,27.879,24.827,24.041,24.01
80,26.62,37.493,2311.2,31.5,27.879,24.796,24.041,23.978
80.5,26.714,37.43,2311.2,31.532,27.91,24.827,24.041,23.978
81,26.872,37.177,2311.2,31.595,27.941,24.859,24.041,24.01
81.5,27.092,36.861,2311.2,31.626,27.973,24.859,24.073,24.01
82,27.092,36.798,2311.2,31.689,28.004,24.859,24.041,24.01
82.5,26.966,37.082,2311.2,31.721,28.036,24.859,24.073,24.01
83,26.777,37.524,2311.2,31.752,28.067,24.921,24.073,24.01
83.5,26.651,37.777,2311.2,31.752,28.067,24.89,24.073,24.01
84,26.777,37.682,2311.2,31.815,28.067,24.921,24.041,23.978
84.5,26.934,37.398,2311.2,31.847,28.13,24.89,24.041,24.01
85,27.155,37.082,2311.2,31.91,28.162,24.921,24.073,24.01
85.5,27.155,37.082,2311.2,31.91,28.162,24.953,24.041,24.01
86,26.966,37.398,2311.2,31.973,28.225,24.953,24.073,24.01
86.5,26.777,37.84,2311.2,32.004,28.225,24.953,24.073,23.978
87,26.714,38.061,2311.2,32.036,28.256,24.953,24.073,24.01
87.5,26.809,37.935,2311.2,32.067,28.288,24.984,24.041,24.01
88,26.997,37.619,2311.2,32.13,28.319,24.953,24.073,23.978
88.5,27.186,37.335,2311.2,32.162,28.382,24.984,24.041,23.978
89,27.155,37.398,2311.2,32.193,28.382,24.984,24.073,24.01
89.5,26.966,37.714,2311.2,32.225,28.414,24.984,24.041,24.01
90,26.746,38.124,2311.2,32.225,28.414,25.016,24.073,24.01
90.5,26.714,38.314,2311.2,32.256,28.477,25.016,24.073,24.01
91,26.84,38.187,2311.2,32.288,28.477,25.016,24.073,23.978
91.5,27.029,37.84,2311.2,32.351,28.54,25.047,24.041,23.978
92,27.186,37.588,2311.2,32.383,28.54,25.047,24.041,23.978
92.5,27.092,37.682,2311.2,32.414,28.571,25.047,24.041,24.01
93,26.966,37.998,2311.2,32.477,28.634,25.079,24.073,24.01
93.5,26.777,38.408,2311.2,32.509,28.634,25.079,24.041,24.01
94,26.746,38.472,2311.2,32.54,28.665,25.11,24.041,24.01
94.5,26.872,38.282,2311.2,32.54,28.697,25.079,24.041,24.01
95,27.06,37.935,2311.2,32.603,28.728,25.11,24.073,24.01
95.5,27.186,37.777,2311.2,32.635,28.728,25.142,24.073,24.01
96,27.092,37.935,2311.2,32.666,28.76,25.11,24.073,24.01
96.5,26.903,38.282,2311.2,32.698,28.791,25.142,24.073,24.01
97,26.777,38.63,2311.2,32.729,28.823,25.142,24.041,24.01
97.5,26.777,38.693,2311.2,32.761,28.854,25.142,24.073,24.01
98,26.966,38.408,2311.2,32.792,28.854,25.173,24.073,23.978
98.5,27.155,38.061,2311.2,32.824,28.886,25.173,24.073,24.01
99,27.218,37.935,2311.2,32.855,28.917,25.204,24.073,24.01
99.5,27.092,38.187,2311.2,32.918,28.98,25.204,24.073,24.01
100,26.872,38.598,2311.2,32.918,28.98,25.204,24.073,24.01
100.5,26.777,38.914,2311.2,32.95,29.012,25.204,24.041,23.978
101,26.84,38.851,2311.2,32.981,29.043,25.204,24.073,24.01
101.5,27.029,38.566,2311.2,33.013,29.075,25.236,24.073,23.978
102,27.218,38.251,2311.2,33.044,29.075,25.236,24.073,24.01
102.5,27.249,38.187,2311.2,33.076,29.106,25.267,24.073,24.041
103,27.092,38.472,2311.2,33.108,29.169,25.267,24.073,24.01
103.5,26.903,38.882,2311.2,33.139,29.138,25.267,24.073,24.01
104,26.777,39.135,2311.2,33.171,29.201,25.267,24.073,24.01
104.5,26.872,39.009,2311.2,33.171,29.201,25.267,24.073,24.01
105,27.029,38.724,2311.2,33.234,29.232,25.299,24.073,24.01
105.5,27.249,38.377,2311.2,33.234,29.295,25.33,24.104,24.01
106,27.312,38.345,2311.2,33.265,29.327,25.299,24.073,24.01
106.5,27.155,38.598,2311.2,33.297,29.327,25.362,24.073,23.978
107,26.934,39.04,2311.2,33.328,29.358,25.33,24.073,23.978
107.5,26.84,39.293,2311.2,33.36,29.358,25.362,24.104,24.01
108,26.934,39.198,2311.2,33.391,29.39,25.362,24.073,23.978
108.5,27.092,38.882,2311.2,33.423,29.421,25.362,24.104,24.01
109,27.281,38.598,2311.2,33.454,29.421,25.393,24.073,24.01
109.5,27.281,38.535,2311.2,33.486,29.484,25.425,24.073,23.978
110,27.155,38.851,2311.2,33.517,29.516,25.425,24.073,24.01
110.5,26.934,39.261,2311.2,33.517,29.516,25.425,24.073,23.978
111,26.903,39.388,2311.2,33.58,29.579,25.456,24.073,23.978
111.5,26.997,39.261,2311.2,33.549,29.547,25.456,24.104,24.01
112,27.186,38.945,2311.2,33.644,29.579,25.456,24.104,24.01
112.5,27.344,38.661,2311.2,33.612,29.61,25.456,24.104,24.01
113,27.281,38.724,2311.2,33.675,29.642,25.456,24.073,24.01
113.5,27.123,39.072,2311.2,33.675,29.673,25.519,24.104,24.01
114,26.934,39.419,2311.2,33.738,29.673,25.487,24.104,23.978
114.5,26.903,39.482,2311.2,33.738,29.705,25.487,24.104,23.978
115,27.092,39.23,2311.2,33.77,29.736,25.55,24.073,23.978
115.5,27.312,38.882,2311.2,33.801,29.768,25.55,24.104,24.01
116,27.375,38.724,2311.2,33.833,29.768,25.55,24.073,24.01
116.5,27.249,38.945,2311.2,33.833,29.799,25.55,24.104,24.01
117,27.029,39.324,2311.2,33.864,29.831,25.582,24.073,23.978
117.5,26.903,39.609,2311.2,33.896,29.862,25.582,24.073,24.01
118,26.997,39.577,2311.2,33.896,29.862,25.613,24.073,24.01
118.5,27.155,39.293,2311.2,33.927,29.893,25.55,24.073,24.01
119,27.375,38.914,2311.2,33.927,29.956,25.582,24.104,24.01
119.5,27.344,38.882,2311.2,33.959,29.925,25.613,24.104,23.978
120,27.249,39.135,2311.2,33.99,29.988,25.613,24.104,23.978
120.5,27.06,39.546,2311.2,34.022,29.988,25.645,24.073,24.01
121,26.966,39.672,2311.2,34.022,29.988,25.645,24.104,23.978
121.5,27.06,39.577,2311.2,34.053,30.019,25.645,24.104,24.01
122,27.281,39.261,2311.2,34.085,30.051,25.676,24.073,23.978
122.5,27.438,38.945,2311.2,34.085,30.082,25.708,24.104,24.01
123,27.406,38.977,2311.2,34.148,30.114,25.708,24.104,24.01
123.5,27.218,39.324,2311.2,34.148,30.114,25.708,24.104,24.01
124,27.029,39.704,2311.2,34.18,30.145,25.708,24.104,24.01
124.5,27.029,39.735,2311.2,34.18,30.145,25.739,24.104,24.01
125,27.186,39.546,2311.2,34.211,30.177,25.771,24.104,23.978
125.5,27.406,39.166,2311.2,34.243,30.208,25.739,24.104,24.01
126,27.469,38.977,2311.2,34.243,30.208,25.771,24.104,24.01
126.5,27.406,39.103,2311.2,34.243,30.24,25.771,24.073,23.978
127,27.186,39.482,2311.2,34.274,30.271,25.771,24.104,24.01
127.5,27.06,39.798,2311.2,34.306,30.271,25.802,24.104,24.01
128,27.092,39.767,2311.2,34.306,30.303,25.802,24.104,23.978
128.5,27.281,39.451,2311.2,34.337,30.334,25.833,24.104,24.01
129,27.469,39.103,2311.2,34.337,30.366,25.833,24.104,23.978
129.5,27.532,38.977,2311.2,34.4,30.366,25.865,24.104,24.01
130,27.375,39.198,2311.2,34.4,30.397,25.833,24.104,24.01
130.5,27.186,39.609,2311.2,34.432,30.397,25.865,24.135,24.01
131,27.06,39.83,2311.2,34.4,30.429,25.865,24.135,23.978
131.5,27.186,39.735,2311.2,34.432,30.46,25.896,24.104,23.978
132,27.344,39.419,2311.2,34.463,30.46,25.896,24.135,24.01
132.5,27.564,39.072,2311.2,34.463,30.523,25.896,24.135,23.978
133,27.532,39.009,2311.2,34.495,30.492,25.896,24.104,24.01
133.5,27.375,39.293,2311.2,34.495,30.492,25.928,24.104,24.01
134,27.155,39.704,2311.2,34.527,30.555,25.928,24.104,23.978
134.5,27.092,39.83,2311.2,34.527,30.618,25.959,24.135,24.01
135,27.218,39.704,2311.2,34.558,30.618,25.959,24.104,23.978
135.5,27.375,39.356,2311.2,34.558,30.618,25.928,24.104,23.978
136,27.595,39.04,2311.2,34.59,30.618,25.991,24.135,24.01
136.5,27.595,39.009,2311.2,34.59,30.618,25.959,24.104,24.01
137,27.406,39.324,2311.2,34.621,30.649,26.022,24.135,24.01
137.5,27.218,39.672,2311.2,34.621,30.712,26.022,24.104,23.978
138,27.186,39.767,2311.2,34.653,30.712,26.022,24.135,24.01
138.5,27.312,39.609,2311.2,34.621,30.712,26.054,24.104,24.01
139,27.469,39.261,2311.2,34.653,30.744,26.054,24.135,23.978
139.5,27.627,38.977,2311.2,34.684,30.775,26.054,24.135,23.978
140,27.564,39.04,2311.2,34.653,30.775,26.085,24.135,24.01
140.5,27.375,39.388,2311.2,34.684,30.807,26.085,24.135,24.01
141,27.186,39.735,2311.2,34.684,30.807,26.117,24.135,23.978
141.5,27.218,39.704,2311.2,34.716,30.838,26.117,24.135,24.01
142,27.406,39.482,2311.2,34.716,30.87,26.117,24.104,24.01
142.5,27.595,39.166,2311.2,34.716,30.838,26.117,24.135,24.01
143,27.69,38.914,2311.2,34.716,30.87,26.148,24.135,24.01
143.5,27.564,39.072,2311.2,34.747,30.87,26.179,24.167,24.01
144,27.375,39.482,2311.2,34.747,30.901,26.148,24.135,24.01
144.5,27.281,39.704,2311.2,34.747,30.933,26.179,24.167,23.978
145,27.281,39.609,2311.2,34.779,30.933,26.179,24.135,24.01
145.5,27.501,39.293,2311.2,34.779,30.964,26.179,24.167,24.01
146,27.658,38.945,2311.2,34.81,30.964,26.211,24.167,24.01
146.5,27.721,38.819,2311.2,34.779,30.964,26.211,24.135,24.01
147,27.564,39.04,2311.2,34.81,30.996,26.242,24.167,23.978
147.5,27.344,39.419,2311.2,34.842,30.996,26.242,24.167,23.978
148,27.249,39.609,2311.2,34.81,31.027,26.274,24.135,24.01
148.5,27.375,39.514,2311.2,34.81,31.027,26.274,24.167,24.01
149,27.532,39.198,2311.2,34.842,31.059,26.274,24.167,23.978
149.5,27.721,38.851,2311.2,34.81,31.059,26.274,24.167,24.01
150,27.753,38.756,2311.2,34.842,31.059,26.305,24.135,24.01
150.5,27.595,38.977,2311.2,34.842,31.091,26.305,24.167,24.01
151,27.375,39.388,2311.2,34.874,31.122,26.305,24.167,23.978
151.5,27.312,39.514,2311.2,34.842,31.122,26.337,24.167,23.978
152,27.406,39.356,2311.2,34.874,31.154,26.337,24.167,24.01
152.5,27.595,39.009,2311.2,34.874,31.154,26.368,24.167,23.978
153,27.784,38.693,2311.2,34.874,31.185,26.368,24.167,24.01
153.5,27.784,38.598,2311.2,34.874,31.154,26.368,24.167,24.01
154,27.627,38.882,2311.2,34.874,31.217,26.4,24.167,24.01
154.5,27.375,39.293,2311.2,34.874,31.185,26.4,24.167,24.01
155,27.344,39.388,2311.2,34.874,31.248,26.4,24.167,23.978
155.5,27.438,39.23,2311.2,34.874,31.248,26.4,24.167,23.978
156,27.627,38.945,2311.2,34.874,31.248,26.431,24.167,23.978
156.5,27.816,38.566,2311.2,34.874,31.248,26.431,24.167,23.978
157,27.847,38.472,2311.2,34.874,31.248,26.494,24.167,24.01
157.5,27.69,38.693,2311.2,34.874,31.311,26.463,24.167,23.978
158,27.438,39.072,2311.2,34.874,31.28,26.494,24.198,23.978
158.5,27.375,39.261,2311.2,34.874,31.311,26.494,24.198,24.01
159,27.469,39.135,2311.2,34.874,31.311,26.494,24.198,23.978
159.5,27.658,38.787,2311.2,34.874,31.311,26.525,24.167,24.01
160,27.847,38.44,2311.2,34.905,31.343,26.494,24.198,23.978
160.5,27.879,38.282,2311.2,34.905,31.343,26.557,24.23,23.978
161,27.721,38.535,2311.2,34.905,31.343,26.557,24.198,23.978
161.5,27.501,38.882,2311.2,34.905,31.374,26.588,24.198,24.01
162,27.469,39.04,2311.2,34.874,31.374,26.557,24.198,24.01
162.5,27.564,38.882,2311.2,34.905,31.374,26.588,24.198,23.978
163,27.721,38.566,2311.2,34.905,31.374,26.588,24.198,24.01
163.5,27.879,38.219,2311.2,34.905,31.437,26.62,24.198,23.978
164,27.91,38.124,2311.2,34.874,31.437,26.62,24.167,24.01
164.5,27.753,38.377,2311.2,34.874,31.406,26.62,24.198,23.978
165,27.501,38.787,2311.2,34.874,31.437,26.651,24.198,23.978
165.5,27.469,38.882,2311.2,34.874,31.437,26.651,24.198,23.978
166,27.532,38.724,2311.2,34.874,31.437,26.651,24.198,24.01
166.5,27.753,38.408,2311.2,34.842,31.469,26.683,24.198,23.978
167,27.941,38.03,2311.2,34.842,31.437,26.683,24.198,23.978
167.5,27.941,37.903,2311.2,34.842,31.469,26.683,24.23,23.978
168,27.784,38.124,2311.2,34.842,31.469,26.683,24.23,23.978
168.5,27.627,38.535,2311.2,34.842,31.5,26.714,24.23,24.01
169,27.532,38.661,2311.2,34.81,31.5,26.714,24.198,24.01
169.5,27.627,38.535,2311.2,34.81,31.5,26.714,24.23,24.01
170,27.784,38.251,2311.2,34.81,31.5,26.714,24.198,24.01
170.5,27.941,37.84,2311.2,34.81,31.5,26.746,24.23,23.978
171,28.004,37.714,2311.2,34.81,31.532,26.746,24.198,24.01
171.5,27.847,37.935,2311.2,34.81,31.532,26.746,24.23,24.01
172,27.658,38.314,2311.2,34.779,31.5,26.777,24.23,24.01
172.5,27.595,38.408,2311.2,34.779,31.563,26.777,24.198,23.978
173,27.69,38.251,2311.2,34.779,31.563,26.777,24.23,24.01
173.5,27.847,37.935,2311.2,34.747,31.563,26.809,24.261,23.978
174,28.036,37.588,2311.2,34.747,31.563,26.809,24.23,24.01
174.5,28.067,37.493,2311.2,34.747,31.563,26.84,24.23,24.01
175,27.91,37.714,2311.2,34.716,31.563,26.84,24.23,23.978
175.5,27.658,38.124,2311.2,34.747,31.595,26.84,24.261,24.01
176,27.627,38.251,2311.2,34.716,31.563,26.872,24.23,23.978
176.5,27.69,38.061,2311.2,34.684,31.563,26.872,24.261,23.978
177,27.879,37.714,2311.2,34.716,31.626,26.872,24.261,23.978
177.5,28.067,37.367,2311.2,34.684,31.595,26.872,24.23,23.978
178,28.099,37.209,2311.2,34.653,31.595,26.903,24.23,24.01
178.5,27.973,37.43,2311.2,34.653,31.595,26.872,24.261,24.01
179,27.753,37.809,2311.2,34.653,31.626,26.903,24.23,24.01
179.5,27.69,37.935,2311.2,34.621,31.595,26.903,24.261,23.978
180,27.784,37.745,2311.2,34.621,31.626,26.903,24.261,24.01
180.5,27.91,37.461,2311.2,34.621,31.626,26.934,24.261,23.978
181,28.13,37.114,2311.2,34.621,31.595,26.934,24.261,24.01
181.5,28.193,36.956,2311.2,34.59,31.595,26.966,24.261,23.978
182,28.004,37.114,2311.2,34.59,31.626,26.966,24.261,23.978
182.5,27.816,37.524,2311.2,34.558,31.626,26.997,24.261,23.978
183,27.753,37.619,2311.2,34.558,31.626,26.997,24.261,23.978
183.5,27.816,37.461,2311.2,34.527,31.658,26.997,24.261,23.978
184,28.004,37.177,2311.2,34.527,31.658,26.997,24.293,23.978
184.5,28.162,36.798,2311.2,34.527,31.626,27.029,24.261,24.01
185,28.225,36.609,2311.2,34.495,31.658,27.029,24.293,23.978
185.5,28.067,36.83,2311.2,34.463,31.658,27.029,24.293,24.01
186,27.847,37.177,2311.2,34.463,31.626,27.029,24.293,23.978
186.5,27.784,37.335,2311.2,34.463,31.658,27.06,24.293,23.978
187,27.847,37.146,2311.2,34.432,31.626,27.06,24.293,24.01
187.5,28.004,36.861,2311.2,34.4,31.658,27.06,24.293,24.01
188,28.193,36.514,2311.2,34.4,31.658,27.092,24.293,23.978
188.5,28.256,36.293,2311.2,34.4,31.658,27.092,24.293,23.978
189,28.13,36.514,2311.2,34.369,31.626,27.092,24.261,23.978
189.5,27.879,36.861,2311.2,34.337,31.658,27.123,24.293,23.978
190,27.816,36.988,2311.2,34.337,31.626,27.092,24.293,23.978
190.5,27.91,36.83,2311.2,34.306,31.626,27.155,24.293,23.978
191,28.067,36.546,2311.2,34.306,31.658,27.123,24.293,23.978
191.5,28.225,36.199,2311.2,34.274,31.626,27.155,24.324,23.978
192,28.288,36.009,2311.2,34.274,31.626,27.155,24.324,23.978
192.5,28.162,36.167,2311.2,34.243,31.626,27.123,24.293,23.978
193,27.91,36.546,2311.2,34.243,31.595,27.155,24.324,23.978
193.5,27.879,36.672,2311.2,34.211,31.626,27.186,24.293,23.978
194,27.973,36.514,2311.2,34.18,31.626,27.186,24.324,23.978
194.5,28.099,36.23,2311.2,34.18,31.626,27.186,24.324,23.978
